date;Ticker;open;high;low;close;volume;Headline_ing;Headline_esp;Label
20/01/2015;AAL;51;52.83;49.9345;52.75;15157342;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
21/01/2015;AAL;52.65;54;51.95;53.67;12882227;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
22/01/2015;AAL;54.52;55.82;53.91;55.59;16201053;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
23/01/2015;AAL;55.4;55.98;54.8;55.69;9488822;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
26/01/2015;AAL;55.89;56.2;54.73;55.45;13353937;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
27/01/2015;AAL;53.99;54.52;52.54;52.695;19810717;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
28/01/2015;AAL;52.79;53.699;50.3;50.62;17064794;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
29/01/2015;AAL;51.045;52.42;50.57;52.24;16618856;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
30/01/2015;AAL;52.02;52.13;48.63;49.08;18473105;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
2/02/2015;AAL;48.58;48.93;46.21;48.72;22413054;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
3/02/2015;AAL;47.3;48.16;46.55;47.5;16678900;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
4/02/2015;AAL;48.62;49.79;48.23;49.46;11836762;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
5/02/2015;AAL;49.46;49.46;47.6;48.81;9220865;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
6/02/2015;AAL;48.84;49.47;47.89;48.145;8650092;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
9/02/2015;AAL;46.41;47.235;45.95;46.53;12961897;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
10/02/2015;AAL;47.4;48.375;46.9;48.05;9085330;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
11/02/2015;AAL;48.79;48.95;47.35;47.59;10060185;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
12/02/2015;AAL;46.75;48.5;46.4;47.88;9542801;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
13/02/2015;AAL;47.53;48.4;46.65;48.39;9895724;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
17/02/2015;AAL;48.77;49.449;47.86;48.01;7260535;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
18/02/2015;AAL;48.6;49.45;48.184;49.31;8752743;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
19/02/2015;AAL;50.78;50.8;49.59;49.78;11462822;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
20/02/2015;AAL;49.81;51.12;49.13;51.02;10537876;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
23/02/2015;AAL;51.75;52.2;50.95;51.31;9508679;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
24/02/2015;AAL;50.29;51.555;49.36;51.52;13916738;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
25/02/2015;AAL;51.3;51.49;49.46;49.73;9577025;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
26/02/2015;AAL;50.38;50.38;49.02;49.35;7577294;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
27/02/2015;AAL;49;49.4;47.85;47.9;9396398;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
2/03/2015;AAL;48.2;48.57;47.85;48.31;11482901;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
3/03/2015;AAL;47.9;49.03;47.75;48.77;9051248;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
4/03/2015;AAL;48.85;48.96;47.98;48.95;6711005;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
5/03/2015;AAL;49.19;49.2;47.78;48.395;7041012;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
6/03/2015;AAL;48.33;48.94;47.9;47.995;7002303;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
9/03/2015;AAL;48.05;48.58;47.58;47.92;7460205;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
10/03/2015;AAL;47.5;47.58;46.47;46.735;9337145;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
11/03/2015;AAL;46.9;47.89;46.58;47.39;6630302;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
12/03/2015;AAL;47.57;48.72;47.56;48.68;7133511;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
13/03/2015;AAL;48.75;49.49;48.28;49.22;9187991;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
16/03/2015;AAL;49.77;50.45;49.45;50.22;10897774;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
17/03/2015;AAL;52.63;54.18;52.5;53.69;41837891;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
18/03/2015;AAL;53.69;54.6;53.34;54.13;21324978;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
19/03/2015;AAL;54.57;55.24;54.45;55.19;18897709;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
20/03/2015;AAL;55.19;56.05;54.86;55.76;137767165;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
23/03/2015;AAL;55.47;55.93;54.37;54.395;19042013;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
24/03/2015;AAL;54.04;54.41;53.66;53.93;11940800;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
25/03/2015;AAL;53.62;53.78;51.93;52.01;14237851;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
26/03/2015;AAL;50.84;51.685;50.25;51.265;14242731;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
27/03/2015;AAL;51.38;52.85;51.38;52.66;9003971;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
30/03/2015;AAL;53.24;53.84;53.05;53.64;8167282;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
31/03/2015;AAL;53.66;53.73;52.68;52.78;8386414;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
1/04/2015;AAL;51.1;51.38;50.11;50.44;15191509;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
2/04/2015;AAL;50.48;50.85;49.15;49.175;14109775;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
6/04/2015;AAL;48.35;48.69;47.67;48.08;13323351;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
7/04/2015;AAL;48.3;48.8;47.49;47.495;9393200;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
8/04/2015;AAL;47.8;49.0865;47.73;48.74;11180048;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
9/04/2015;AAL;48.86;49.48;47.72;47.84;11576174;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
10/04/2015;AAL;48.16;48.79;47.72;47.73;11713378;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
13/04/2015;AAL;47.47;48.59;47.47;47.79;9350279;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
14/04/2015;AAL;47.49;47.78;46.88;47.42;9878409;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
15/04/2015;AAL;48;48.72;47.67;47.75;9846675;Markets are volatile but that â€˜isnâ€™t the beginning of the endâ€™ says Carlyle Group co-CEO;"Los mercados son volátiles, pero eso ""no es el principio del fin"", afirma el codirector ejecutivo de Carlyle Group.";0
16/04/2015;AAL;47.81;48.91;47.75;48.24;7155874;Comments of Thomas Peterffy Chairman and C.E.O. Interactive Brokers Group 11 October 2010;Declaraciones de Thomas Peterffy, Presidente y Director Ejecutivo de Interactive Brokers Group, 11 de octubre de 2010.;1
